CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,WEIGHT
201595243237,2,2,1,1,10,5,1,0,12,17,27,38,0,2,0,18,401,18401,14,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,4,5,12,0,0,0,2.7007
201595243237,3,2,1,1,10,5,1,0,12,17,27,38,0,2,0,20,24,20024,6,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,14,0,0,0,2.7007
201595243375,2,2,6,4,10,5,1,0,12,22,29,14,0,2,0,12,3,12003,9,2001,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,99.9259
201595244057,1,1,4,8,22,2,1,0,12,11,53,14,0,2,0,20,399,20399,9,2002,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,177.020186
201595244562,2,2,6,8,10,5,1,0,12,17,0,19,0,2,0,6,42,6042,4,1995,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,96.28104
201595244601,2,2,4,1,32,4,1,0,12,18,0,14,0,2,0,12,481,12481,31,2011,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,230.296
201595244606,2,2,3,1,32,4,1,1,12,16,0,14,0,2,0,12,17,12017,6,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,20.936
201595245292,2,2,4,15,10,5,1,0,12,19,19,14,0,2,0,6,52,6052,9,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,217.54592
201595245828,2,2,5,1,32,4,1,0,12,11,45,14,0,2,0,49,482,49482,31,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,62.808
201595246028,2,2,6,12,33,5,1,0,12,12,46,14,0,2,0,14,999,14999,49,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,100.215072
201595246028,3,2,6,12,33,5,1,0,12,12,46,14,0,2,0,20,37,20037,9,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,100.215072
201595335595,2,3,6,1,46,8,1,0,1,23,15,14,0,2,0,7,442,7442,20,2005,2D4GP44L45R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,89.856
201595336027,2,1,6,16,7,2,1,0,1,23,6,14,0,2,0,49,32,49032,4,2015,2T1BURHE3FC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,76.733922
201595336027,3,1,6,16,7,2,1,0,1,23,6,14,0,2,0,37,32,37032,4,2014,1HGCR2F51EA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,76.733922
201595336216,2,1,6,10,7,2,1,0,1,7,24,14,0,2,0,35,43,35043,4,2011,3N1AB6AP0BL7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,104.072212
201595336270,2,3,4,4,46,8,1,0,1,99,99,14,0,2,0,12,481,12481,31,2006,1FTSW21P36EC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,224.64
201595336277,2,3,6,4,46,8,1,0,1,6,25,14,0,2,0,12,481,12481,31,2004,2FTRX17284CA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,89.856
201595336277,3,3,6,4,46,8,1,0,1,6,25,14,0,2,0,20,37,20037,4,2004,1G1ZT52814F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,89.856
201595336337,2,3,5,1,61,9,1,0,1,12,20,33,0,3,0,49,44,49044,2,2000,2T1CG22P7YC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,69.4294
201595336776,2,3,6,4,46,8,1,0,2,14,5,14,0,2,0,12,481,12481,31,2000,1FTNX20L1YEE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,89.856
201595336840,1,3,5,1,61,9,1,1,2,15,10,73,0,2,0,12,481,12481,31,1999,1FTNX20L2XEC,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,69.4294
201595337020,3,1,5,5,7,2,2,0,2,17,28,12,6,3,0,12,23,12023,4,2010,3FAHP0HA9AR2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,6,2,12,0,0,0,57.956307
201595337020,4,1,5,5,7,2,2,0,2,17,28,12,6,3,0,54,39,54039,4,2012,JH4CU2F61CC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,6,2,12,0,0,0,57.956307
201595337122,2,3,6,1,61,9,1,0,2,3,40,14,0,2,0,59,403,59403,14,2015,2T2ZK1BAXFC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,104.1441
201595337122,3,3,6,1,61,9,1,0,2,3,40,14,0,2,0,49,40,49040,4,2011,4T1BF3EK9BU7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,2,12,0,0,0,104.1441
201595337203,2,3,4,1,46,8,1,0,2,99,99,14,0,2,0,2,404,2404,14,2000,1J4G248S6YC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,224.64
201595337277,2,3,6,4,46,8,1,0,2,7,23,14,0,2,0,12,401,12401,14,1997,1FMDU34X7VUB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,14,0,0,0,89.856
201595337277,3,3,6,4,46,8,1,0,2,7,23,14,0,2,0,55,33,55033,4,2002,KMHWF25S32A6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,89.856
201595337277,4,3,6,4,46,8,1,0,2,7,23,14,0,2,0,22,20,22020,4,2006,2G2WP5526612,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,89.856
201595337280,2,3,4,4,46,8,1,0,2,8,0,14,0,2,0,22,20,22020,4,1997,1G2WP12K1VF3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,224.64
201595337683,2,3,4,1,46,8,1,0,2,12,40,14,0,2,0,49,40,49040,4,2003,4T1BE32K53U7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,224.64
201595338144,2,1,6,5,7,2,1,0,2,20,24,14,0,2,0,48,38,48038,4,2004,JF1GD67534H5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,96.593845
201595338161,2,1,5,1,7,2,1,0,3,14,18,14,0,2,0,12,35,12035,4,1998,1FAFP6632WK2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,56.3802
201595338161,3,1,5,1,7,2,1,0,3,14,18,14,0,2,0,12,481,12481,31,2006,1FDWF36586EA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,0,5,12,0,0,0,56.3802
201595338309,2,3,4,4,46,8,1,0,3,16,10,14,0,2,0,12,471,12471,30,1993,1FTCR15U3PPA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,224.64
201595338412,2,3,4,4,61,9,1,0,3,23,45,53,0,3,0,12,481,12481,31,2006,1FTRF12286NA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,208.2882
201595338412,3,3,4,4,61,9,1,0,3,23,45,53,0,3,0,63,33,63033,4,2007,KNAFE1216753,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,208.2882
201595338436,3,3,1,1,61,9,2,0,3,17,30,12,6,3,0,42,461,42461,21,2012,WD3PE8CC7C56,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,34.7147
201595338817,2,3,6,7,46,8,1,0,3,99,99,34,0,2,0,23,431,23431,16,2002,1GKEC13V12R3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,104.0209
201595338817,3,3,6,7,46,8,1,0,3,99,99,34,0,2,0,35,47,35047,4,2014,1N4AA5APXEC9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,4,5,14,0,0,0,104.0209
201595338850,2,3,6,1,61,9,1,0,3,5,25,42,0,3,0,2,404,2404,14,2007,1J8GS48K27C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,6,2,12,0,0,0,104.1441
201595338864,2,3,3,1,61,9,1,0,3,1,55,14,0,2,0,2,1,2001,6,2013,1C4NJCCB3DD1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,34.7147
201595338889,3,3,5,2,61,9,2,0,3,18,0,12,1,3,0,49,40,49040,4,2011,4T1BF3EK1BU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,69.4294
201595338906,2,3,6,2,61,9,1,0,3,12,40,59,0,3,0,63,34,63034,4,2004,KNAGD1269452,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,104.1441
201595339128,2,1,6,3,7,2,1,0,3,21,10,14,0,2,0,37,402,37402,14,2014,2HKRM3H36EH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,103.3637
201595339128,3,1,6,3,7,2,1,0,3,21,10,14,0,2,0,12,37,12037,3,2006,1FAHP31N06W2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,13,2,5,12,0,0,0,103.3637
201595339365,2,1,6,16,7,2,1,0,4,13,55,14,0,2,0,6,18,6018,4,2014,1C3CCBAB3EN2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,76.733922
201595339375,2,3,4,1,46,8,1,0,3,20,27,14,0,2,0,12,481,12481,31,2009,1FTRW12W29FA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,224.64
201595339425,2,3,6,4,46,8,1,0,3,12,30,14,0,2,0,12,481,12481,31,1998,1FTZF1729WNB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,89.856
201595339628,2,1,6,8,7,2,1,0,4,23,36,14,0,2,0,49,40,49040,4,1994,4T1GK13E7RU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,103.721526
201595339878,2,3,4,4,46,8,1,0,4,7,0,14,0,2,0,12,23,12023,4,2007,3FAHP08Z87R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,224.64
201595339969,2,1,6,16,7,2,1,0,4,6,3,14,0,2,0,18,7,18007,4,2001,2G4WS52J0112,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,76.733922
201595340678,2,3,6,5,61,9,1,1,4,11,9,14,0,2,0,23,472,23472,30,2007,1GTCS13E0782,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,104.1441
201595340699,2,3,5,1,61,9,1,0,4,3,0,14,0,2,0,7,482,7482,31,1996,3B7KF23C2TM1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,69.4294
201595340920,1,3,6,1,61,9,1,1,5,2,6,14,0,2,0,85,881,85881,66,2001,1XKDDT9X01J8,0,77,777777777,77777777777,3,1,97,1,0,0,0,0,0,0,0,10,6,2,12,0,0,0,104.1441
201595340973,2,3,6,4,61,9,1,0,5,21,15,14,0,2,0,12,401,12401,14,2006,1FMEU63E96UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,104.1441
201595341260,2,3,4,2,61,9,1,0,5,19,27,14,0,2,0,62,424,62424,15,2008,SALFT24N68H0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,208.2882
201595341281,1,3,6,2,61,9,1,1,5,19,40,14,0,2,0,42,44,42044,1,2014,WDDJK7DA5EF0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,3,12,0,0,0,104.1441
201595341749,2,1,6,3,7,2,1,0,5,15,53,33,0,3,0,20,2,20002,4,2002,2G1WF52E4291,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,4,5,12,0,0,0,103.3637
201595341771,2,1,5,16,7,2,1,0,5,1,21,14,0,2,0,24,9,24009,4,2008,1G8ZS57N78F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,76.733922
201595341771,3,1,5,16,7,2,1,0,5,1,21,14,0,2,0,22,18,22018,2,2002,1G2NV12E22C2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,76.733922
201595341771,4,1,5,16,7,2,1,0,5,1,21,14,0,2,0,35,47,35047,4,2013,1N4AL3AP1DC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,2,12,0,0,0,76.733922
201595342062,1,3,4,2,61,9,1,0,6,15,22,14,0,2,0,37,421,37421,15,2007,5FNYF28557B0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,208.2882
201595342070,3,1,1,1,7,2,2,0,6,0,52,12,2,2,0,22,20,22020,4,2001,1G2WK52JX1F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,9.3967
201595342106,2,1,3,3,7,2,1,1,6,15,29,8,0,2,0,37,402,37402,14,2001,JHLRD186X1C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,19,0,0,0,9.3967
201595342277,2,3,6,4,46,8,1,0,5,21,5,14,0,2,0,14,17,14017,4,2003,1MEFM59S43A6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,89.856
201595342280,2,3,4,4,46,8,1,0,5,12,31,14,0,2,0,37,403,37403,14,2006,5J6YH28756L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,224.64
201595342306,2,3,4,7,46,8,1,0,5,4,4,14,0,2,0,20,421,20421,15,2000,1GNEK13T7YJ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,208.0418
201595342306,3,3,4,7,46,8,1,0,5,4,4,14,0,2,0,32,42,32042,4,1999,WAUBA24B2XN0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,208.0418
201595342345,2,3,4,1,46,8,1,0,6,15,0,14,0,2,0,35,401,35401,14,2014,5N1AR2MN1EC6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,224.64
201595342448,2,3,5,3,46,8,1,0,6,17,15,14,0,2,0,12,481,12481,31,2005,1FTPW14535KB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,67.392
201595342623,2,3,6,1,46,8,1,0,6,9,30,14,0,2,0,12,17,12017,4,2003,1FAFP55U63A2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,18,0,0,0,89.856
201595342778,2,1,2,2,7,2,1,1,6,10,36,14,0,3,0,12,401,12401,14,2014,1FM5K8AR7EGC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,10,6,2,12,41,0,0,46.9835
201595342847,2,1,5,8,7,2,1,0,6,3,7,14,0,3,0,35,49,35049,6,2005,JN8AZ08W25W4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,69.147684
201595342847,3,1,5,8,7,2,1,0,6,3,7,14,0,3,0,49,40,49040,4,2007,4T1BE46K17U5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,14,0,0,0,69.147684
201595342847,4,1,5,8,7,2,1,0,6,3,7,14,0,3,0,12,402,12402,14,2003,1FMCU94173KB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,69.147684
201595342847,5,1,5,8,7,2,1,0,6,3,7,14,0,3,0,12,401,12401,14,2002,1FMZU72E22UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,69.147684
201595342847,6,1,5,8,7,2,1,0,6,3,7,14,0,3,0,21,21,21021,2,2004,1G3NL12E44C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,69.147684
201595342847,7,1,5,8,7,2,1,0,6,3,7,14,0,2,0,49,442,49442,20,2006,5TDZA22C16S5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,69.147684
201595342870,2,1,5,10,7,2,1,0,6,13,55,14,0,3,0,35,47,35047,4,2008,1N4AL21E78C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,52.036106
201595342875,2,1,4,16,7,2,1,0,6,99,99,14,0,2,0,58,401,58401,14,2000,JNRAR07Y4YW0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,2,12,0,0,0,230.201766
201595342880,2,3,6,1,46,8,1,0,6,1,30,14,0,2,0,2,403,2403,14,2014,1C4BJWDG4EL3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,89.856
201595343168,2,3,4,4,61,9,1,0,6,20,51,14,0,2,0,38,472,38472,32,1998,1GGCS1442W86,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,208.2882
201595343217,2,3,4,2,61,9,1,0,6,16,55,14,0,2,0,6,441,6441,20,2009,2A8HR44E59R6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,4,5,12,0,0,0,208.2882
201595343260,2,3,4,5,61,9,1,0,7,7,1,14,0,2,0,52,47,52047,6,2012,JA4AS3AW8CU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,208.2882
201595343480,2,3,6,2,61,9,1,0,7,3,57,14,0,2,0,37,39,37039,5,2015,3HGGK5H88FM7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,104.1441
201595343666,2,3,4,5,61,9,1,0,7,8,6,14,0,2,0,55,35,55035,2,2013,KMHDH6AE3DU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,208.2882
201595343697,2,1,1,1,7,2,1,0,7,21,35,14,0,2,0,12,22,12022,6,2006,1FMZK04186GA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,9.3967
201595343697,3,1,1,1,7,2,1,0,7,21,35,14,0,2,0,22,2,22002,4,1995,1G2HX52K9S42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,9.3967
201595343702,2,1,4,1,7,2,1,2,7,12,35,14,0,2,0,22,20,22020,2,1996,1G2WJ12MXTF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,216.1241
201595343927,2,3,4,4,46,8,1,0,7,0,20,14,0,2,0,7,403,7403,14,2010,1D4PT2GK1AW1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,224.64
201595344029,2,1,6,5,7,2,1,0,7,20,3,14,0,2,0,55,36,55036,3,2009,KMHCM36C19U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,6,2,12,0,0,0,96.593845
201595344048,2,1,5,10,7,2,1,0,7,3,20,33,0,3,0,58,35,58035,4,1997,JNKCA21D7VT5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,4,5,12,0,0,0,52.036106
201595344052,2,1,6,16,7,2,1,0,7,22,20,14,0,2,0,2,404,2404,14,2000,1J4GW48S6YC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,76.733922
201595344054,2,1,5,16,7,2,1,0,7,19,20,14,0,2,0,35,47,35047,4,2008,1N4AL21E38N4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,76.733922
201595344217,2,3,4,7,46,8,1,0,7,16,40,14,0,2,0,12,17,12017,4,2004,1FAFP53234G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,208.0418
201595344264,2,1,4,10,7,2,1,0,7,8,33,14,0,2,0,49,32,49032,4,2009,JTDBL40E99J0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,208.144424
201595344269,2,1,4,16,7,2,1,0,7,3,0,14,0,2,0,55,33,55033,4,2013,5NPEC4AC6DH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,230.201766
201595344269,3,1,4,16,7,2,1,0,7,3,0,14,0,2,0,12,401,12401,14,2004,1FMZU74KX4UB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,230.201766
201595344456,2,3,4,1,46,8,1,0,8,7,30,14,0,2,0,52,46,52046,4,2006,JA3AH86C16U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,224.64
201595344486,2,3,4,4,61,9,1,0,8,15,50,14,0,2,0,37,32,37032,4,2012,1HGCP2F60CA2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,208.2882
201595344646,2,3,1,1,61,9,1,0,8,0,35,14,0,3,0,51,401,51401,14,2005,YV1CZ852X512,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,34.7147
201595344646,3,3,1,1,61,9,1,0,8,0,35,14,0,3,0,41,51,41051,4,2011,JM1BL1UF5B14,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,34.7147
201595344908,2,3,4,3,46,8,1,0,8,18,6,14,0,2,0,37,402,37402,14,2014,2HKRM3H78EH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,5,12,0,0,0,224.64
201595345061,2,1,6,5,7,2,1,0,8,12,55,14,0,2,0,34,35,34035,4,1998,WBADD632XWBW,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,96.593845
201595345061,3,1,6,5,7,2,1,0,8,12,55,14,0,2,0,54,39,54039,4,2008,JH4CL96838C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,96.593845
201595345076,2,1,6,10,7,2,1,0,8,5,5,14,0,2,0,63,37,63037,6,2013,KNDJT2A5XD77,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,104.072212
201595345076,3,1,6,10,7,2,1,0,8,5,5,14,0,2,0,20,401,20401,14,1998,1GNDT13W9W22,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,104.072212
201595345076,4,1,6,10,7,2,1,0,8,5,5,14,0,2,0,6,43,6043,4,2002,1C3EL46X02N2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,14,0,0,0,104.072212
201595345076,5,1,6,10,7,2,1,0,8,5,5,14,0,2,0,2,404,2404,14,1998,1J4GZ58S0WC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,104.072212
201595345242,3,3,5,5,61,9,2,0,9,14,50,12,7,3,0,18,7,18007,4,2000,2G4WS52J6Y13,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,69.4294
201595345323,2,3,4,4,46,8,1,0,8,7,20,14,0,2,0,37,31,37031,2,2001,1HGEM22251L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,224.64
201595345375,2,3,6,1,46,8,1,0,8,6,45,14,0,2,0,12,481,12481,31,2014,1FTFW1ET0EFA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,89.856
201595345464,2,1,5,1,7,2,1,0,8,22,29,14,0,2,0,35,43,35043,4,2011,3N1AB6AP2BL6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,56.3802
201595345464,3,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,0,000000000,00000000000,9,0,0,1,0,0,0,0,99,99,9,81,8,8,12,99,99,0,56.3802
201595345464,4,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,81,8,8,14,0,0,0,56.3802
201595345464,5,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,81,8,8,14,99,99,0,56.3802
201595345464,6,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,11,8,8,12,99,99,0,56.3802
201595345464,7,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,12,8,8,12,0,0,0,56.3802
201595345464,8,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,12,8,8,14,99,99,0,56.3802
201595345464,9,1,5,1,7,2,1,0,8,22,29,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,5,8,8,14,99,99,0,56.3802
201595345481,2,1,6,1,7,2,1,0,8,20,23,43,0,2,0,7,472,7472,31,2005,1D7HE48N25S2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,103.3637
